id,Author,Text,User Location,Tweet Country,created_at
1356281869093003265,All100Senators,"RT @SenatorShaheen: Honored to recognize Charlie Company, 3-172 Infantry in NH before they deploy to the Middle East. Granite Staters &amp; all…",,None,2021-02-01 16:42:50
1356281869340446720,AnnYthes,RT @alykhansatchu: COVID-19 in Tanzania - COVID-19 Very High - Level 4: COVID-19 Very High - Travel Health Notices | Travelers' Health | CD…,,None,2021-02-01 16:42:50
1356281869453680650,Lasaa_V,"RT @CGTNOfficial: Antivaxxers and other groups protested a COVID-19 vaccination site at #DodgerStadium in #LosAngeles this weekend, forcing…",Kαℓυtαrα,None,2021-02-01 16:42:50
1356281870292561924,RobCalfee,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:42:51
1356281870854590464,DavidPsbdivinyl,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","Houston, TX",None,2021-02-01 16:42:51
1356281871219482629,Chuckbutgayer,"Nebraska
That or North Dakota. Like, what the hell even happens in North Dakota?","he/him, cispan",None,2021-02-01 16:42:51
1356281871504723971,VI_XII,"@guardian 20.03.2020
https://t.co/fVggOt45PE | Argument for a 5G – COVID-19 Epidemic Causation Mechanism by Martin… https://t.co/DMxSdFLp1H",Earth,None,2021-02-01 16:42:51
1356281872079331329,elRENYC,RT @ScientistSwanda: Here I provide information on current FDA emergency approved monoclonal antibodies from Regeneron &amp; Eli Lilly to treat…,"New York, NY",None,2021-02-01 16:42:51
1356281872817344514,Raiderdad63,"RT @NewsHour: WATCH LIVE: White House holds briefing on COVID-19 pandemic
  https://t.co/DYSCBzQ6NM",Raider Nation,None,2021-02-01 16:42:51
1356281873140506625,lupdincampulung,RT @WBrettWilson: A biologist with a very limited understanding of economics. https://t.co/twFUKXwtgS,Ontario,None,2021-02-01 16:42:51
1356281873354387457,tenajd,"RT @LarryBoorstein: @AliceOllstein ""COVID-19 HOME TEST FOR CONSUMERS
The Ellume COVID-19 Home Test is an over-the-counter, rapid self-test…",United States,None,2021-02-01 16:42:51
1356281875287912450,Maya_Adachi,"Rest in peace to Larry Wilmore's brother Marc who died in COVID-19 from the hit show ""In Living Color"" in 1990s. Bless up. 💔",Detroit/LA,None,2021-02-01 16:42:52
1356281875346698240,schwartzbCNBC,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,New York,None,2021-02-01 16:42:52
1356281875623456768,Oyeyemibosunde,Wahala be like bicycle for this China,Online,None,2021-02-01 16:42:52
1356281877095538692,AndyfromTucson,RT @Groovy_Toon: Pima County COVID-19 Vaccination Stockpile https://t.co/QD1DTpG153,"Tucson, AZ",None,2021-02-01 16:42:52
1356281877271896070,manupatelmetal,"RT @JujuliaGrace: STATEMENT; pls RT if you agree👇

The COVID-19 pandemic is exerting a huge toll on the mental health of NHS staff, patient…",United Kingdom,None,2021-02-01 16:42:52
1356281878194647044,iamMichaelHall,"RT @BWGovernment: LETS ALL ADHERE TO COVID-19 PROTOCOLS  AND STOP THE SPREAD!

#LetsDefeatCOVID19Together #AReFenyengCOVID19Mmogo 🇧🇼 https:…",worldwide,None,2021-02-01 16:42:52
1356281879234834437,sighqueen3,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:42:53
1356281880434376707,Paul59946476,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:42:53
1356281881382113280,shhurmaine1,IT’S MY BIRTHDAY MONTH AND I’M CHOOSING TO GIVE IT THE SAME ENERGY I DO EVERY YEAR BC IF COVID-19 TAUGHT ME ANYTHIN… https://t.co/a4EflqiCzt,area yay,None,2021-02-01 16:42:53
1356281881826770947,NotreallyacatAZ,"RT @SabrinaSiddiqui: At WH Covid-19 briefing, @ASlavitt announces the Biden administration is approving an over-the-counter, self-administe…",United States,None,2021-02-01 16:42:53
1356281882472828929,KHRIndivisible,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:42:53
1356281882552385544,WhydoIhaveTogi1,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:42:53
1356281882850205696,ChairWarkPolFed,"RT @nadhimzahawi: 9,296,367 people. We keep vaccinating &amp; protecting. Today I want to send a special thank you to Local Government leaders…",Warwickshire,None,2021-02-01 16:42:54
1356281883458416641,sulemana,"This a very revealing story. As of Jan 18, 39million doses of COVID-19 Vaccines administered in the 50 richest coun… https://t.co/PLzPiTddt2",Ghana,None,2021-02-01 16:42:54
1356281884263661570,RotoBurner,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:42:54
1356281884196614151,emeckejr,"‘Simpsons’ writer Marc Wilmore dead at 57 from COVID-19
https://t.co/H9ybZ1Fihr",Wichtia Kansas,None,2021-02-01 16:42:54
1356281884674715648,rockies_pilot,"RT @ConradMBlack: It seems, aside from @anthonyfurey and a few others, the only people implementing (government) or discussing (media) COVI…",,None,2021-02-01 16:42:54
1356281885429678083,LindaAntwerp,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:42:54
1356281885975072772,kowaiyoukai,"RT @TorontoStar: THREAD: As bad as COVID-19 was in the spring, this winter is even worse: patients in the ICU are younger and sicker, the i…",New Jersey,None,2021-02-01 16:42:54
1356281887795380224,Flumeghost,"RT @luckytran: Western Australia just confirmed its *first* COVID-19 case in 10 months. The response? Full lockdown &amp; mandatory masks.

The…",,None,2021-02-01 16:42:55
1356281889695395840,FWAFL,RT @CARuralStudies: Join the COVID-19 Farmworker Study team for the release of our Preliminary Report from in-depth interviews with CA farm…,"Apopka, FL",None,2021-02-01 16:42:55
1356281889997381633,MoneerElmasseek,"RT @GHMansfield: Disabled people have the highest risk of contracting Covid-19 and dying from it.

That disabled people should be prioritiz…","Hackney, London",None,2021-02-01 16:42:55
1356281890282631170,MEActNOW,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:42:55
1356281890995519499,VictoriaScoop,RT @RachelNotley: Many of you have written to me asking how we would support small businesses while maintaining strict public health measur…,Victoria,None,2021-02-01 16:42:55
1356281891498950656,Theonlyhonest,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,"Washington, DC",None,2021-02-01 16:42:56
1356281894221082628,SylvainJustum,RT @BoF: Despite challenges — and challengers — the brand that launched French contemporary has remained profitable during the Covid-19 cri…,,None,2021-02-01 16:42:56
1356281896381141004,J1262Sal,"@BlacklistedNews It won't stop here. Expect to have your government doing this to you next....
https://t.co/n5Q8nMOuOZ",USA,None,2021-02-01 16:42:57
1356281896989192192,vikrant_bansal,"RT @AskAnshul: Budget 2021 should've been made considering the middle class.

Middle class suffered a lot due to the Covid-19 pandemic:

1.…",Bharat,None,2021-02-01 16:42:57
1356281896888651777,biostockscrash,$ampe amazing news! Strong indications for efficiency. Expanding the covid-19 phase1 trial. Platform drug! EUA? And… https://t.co/lVUSenrNXN,,None,2021-02-01 16:42:57
1356281896121020418,elvinjestrada,"RT @DoriToribio: “At the current rates of vaccination, only about 10% of the world would be inoculated by the end of the year and 21% by th…",Peñuelas,None,2021-02-01 16:42:57
1356281897656213506,DilipDGupta33,"RT @eMayank_chaubey: Weekly Covid-19 casualties in India fall below 1000, lowest since May
https://t.co/rXceLaYaL2 https://t.co/QNK3I1Zl8a","New Delhi, India",None,2021-02-01 16:42:57
1356281896972541958,BigCSpicyWiener,"They're not hiding it no more, because its too late. Brass is the new gold folks. This is an ""I told you so"" I regr… https://t.co/38MkR49P7u",Alberta Chinada,None,2021-02-01 16:42:57
1356281898662817797,heyyolanda50,What a shame the Fox News doesn’t feel it’s important enough to cover the COVID-19 updates from the Biden administr… https://t.co/nG3cB5rx1Y,"Pennsylvania, USA",None,2021-02-01 16:42:57
1356281899237388288,ChorizoChristo,RT @Doda127: It's sad Captain Tom has covid-19 but he and his family flew to Barbados for Christmas when everyone was told to stay at home.…,Cheese toastie,None,2021-02-01 16:42:57
1356281901321838592,cbmoghe,RT @ashwani_mahajan: Swadeshi Jagran Manch ⁦@swadeshimanch⁩ (SJM) Monday congratulated Finance Minister Nirmala Sitharaman for presenting a…,आर्यावर्त,None,2021-02-01 16:42:58
1356281901472890883,AndyfromTucson,"RT @Groovy_Toon: Pima County COVID-19 vaccinations 112,692 (+4,714), 5,829 average vaccinations per day, 207 days to 70% vaccinated @whatsu…","Tucson, AZ",None,2021-02-01 16:42:58
1356281901938569220,fossildotty,RT @SkyNewsBreak: Additional testing is being made available in locations where the covid-19 variant first identified in South Africa has b…,England/Shropshire,None,2021-02-01 16:42:58
1356281901917630464,WGME,"The virus that causes COVID-19 could gain a permanent place in the population without global vaccination, warns the… https://t.co/E6d9x0OeZk","Portland, Maine",None,2021-02-01 16:42:58
1356281902248964098,nitesh_silens,"RT @AskAnshul: Budget 2021 should've been made considering the middle class.

Middle class suffered a lot due to the Covid-19 pandemic:

1.…","Guwahati, India",None,2021-02-01 16:42:58
1356281902563397632,Gupta_anuj18,"RT @AskAnshul: Budget 2021 should've been made considering the middle class.

Middle class suffered a lot due to the Covid-19 pandemic:

1.…",,None,2021-02-01 16:42:58
1356281902865522696,919TheBendNews,"NB Theatre Company Creates Fun Video With COVID-19 Rules
#nbnews #Calithumpians #COVID19 #NB https://t.co/QydObNeeTR","Moncton, NB",None,2021-02-01 16:42:58
1356281903247192064,QueenOfJade,"RT @ArthurAtkinson0: So fire real teachers, and replace them with students because cheaper, gotcha.

Oh and the only reason there's a short…",On top of a volcano in Iceland,None,2021-02-01 16:42:58
1356281903393943555,Dayra_Beltre,"Biden faces presidency-defining dilemma over Republican offer on Covid-19 rescue plan
https://t.co/X6O8QtuF9W","New York , New York",None,2021-02-01 16:42:58
1356281903716970496,TaraClowB,"NB Theatre Company Creates Fun Video With COVID-19 Rules
#nbnews #Calithumpians #COVID19 #NB https://t.co/1iFPMk9NwS","Moncton, NB",None,2021-02-01 16:42:59
1356281906904633349,CarolForden,Confirming that @AlexBerenson is a fraud who willfully is falsifying data,"Sarasota, FL ",None,2021-02-01 16:42:59
1356281907189866496,Scribulatora,RT @maxfawcett: It would be easier to send a manned spacecraft to Jupiter than get Jason Kenney to agree to this.,Acadian Forest,None,2021-02-01 16:42:59
1356281908758507527,jdl288,"RT @journosooz: EXCLUSIVE - J&amp;J will ship some Covid-19 vaccines ordered by the EU to the U.S. for the last stage of production, raising co…",Biarritz,None,2021-02-01 16:43:00
1356281908800401408,HealthDouglasCo,The DCHD STD clinic at 41st and Pacific is closed until further notice so staff can help with COVID-19 vaccination… https://t.co/8khhjJOMeB,"Douglas County, Nebraska",None,2021-02-01 16:43:00
1356281909190533120,tinyenterprizes,"RT @RepJimmyGomez: #LosAngeles is losing someone every SIX minutes to #COVID19, and vulnerable Black and Brown communities are being decima…","Cocoa Beach, FL",None,2021-02-01 16:43:00
1356281910197166082,YAFBiden,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:43:00
1356281910201237508,alvins0n,RT @ayshardzn: Perth now under full lockdown for 5 days after one COVID-19 case detected. One.,"Land of Hornbill, Malaysia",None,2021-02-01 16:43:00
1356281911614828544,shoutout_mapes,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,"Texas, USA",None,2021-02-01 16:43:00
1356281911866376201,trixie_pine,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,United States,None,2021-02-01 16:43:00
1356281911736352772,ErinNace,Aka one of the many reasons why herd immunity is so important 🤪,,None,2021-02-01 16:43:00
1356281911967145985,SmuggypussMusic,RT @MurjaniRawls: The actual story is that the person caught Covid in late December. The vaccine was given hours before they died after con…,Lost in 2015.,None,2021-02-01 16:43:00
1356281912189448196,GammaCounter,"RT @kissane: We're approaching 26M total COVID-19 cases in the US to date. We have vaccinated (first dose) about 25M people, including abou…",Mainland United States,None,2021-02-01 16:43:01
1356281912386469895,pattilovestrav1,RT @EDenhoff: Kenney’s new plan for enviro protestors breaking the law means big fines and jail. For conservative-voting evangelicals who b…,,None,2021-02-01 16:43:01
1356281912554180608,allan_crawshaw,RT @NoLore: The only way to deal with the healthcare backlog that is being caused by COVID-19 is to make all medical education for free and…,"Victoria, B.C.",None,2021-02-01 16:43:01
1356281912847949824,JessicaLemmo,"Stanford study links Trump rallies to 30,000 COVID-19 cases, 700 deaths https://t.co/alAyER1T8t","Baltimore, MD",None,2021-02-01 16:43:01
1356281913921523712,Robertsixto2,RT @MotherJones: New COVID-19 cases are plummeting—but don't celebrate just yet https://t.co/MKCRbaJiqa,Opium tunnels in Deadwood,None,2021-02-01 16:43:01
1356281914412441601,BhekinkosiSekg1,"911 when they respond to emergency and find out that you have not received covid-19 vaccine. 💉

😂😂😂","Centurion, South Africa",None,2021-02-01 16:43:01
1356281914659782664,DatuPio,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,"Los Angeles, CA",None,2021-02-01 16:43:01
1356281916245372930,medrxivpreprint,Retinol Depletion in Severe COVID-19  https://t.co/kz9VpdXmk5 #medRxiv,"Cold Spring Harbor, NY",None,2021-02-01 16:43:01
1356281916622778371,mitaalaungani,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","Kentucky, USA",None,2021-02-01 16:43:02
1356281916777893888,JustinGoulet21,"RT @lethnewsnow: 64% of LNN readers say they'll get vaccinated for COVID-19 once they're eligible. 

LNN conducted a poll this weekend. Wit…",,None,2021-02-01 16:43:02
1356281918757679104,OgTeabelly,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,"w,dc",None,2021-02-01 16:43:02
1356281920385114113,mcwbr,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:43:02
1356281921580503040,NCMEA,".@NAfME presents 
Best Practices for In-Person Choral Rehearsals During COVID-19
Friday, February 5, 2021 at 4:00 P… https://t.co/vSvUkjePCn","Raleigh, NC",None,2021-02-01 16:43:03
1356281922079625216,IncurableO,RT @CNNPolitics: President Biden to meet with 10 Republican senators on Monday to discuss a Covid-19 relief bill https://t.co/WIQ2BlxueW,"Ibadan, Nigeria",None,2021-02-01 16:43:03
1356281922549329921,mebe_chey,Join @SpectacularMag and stay up to date with COVID-19 Vaccine and how to protect yourself https://t.co/Fxq9GMDL17,910 Coast Cuttin Up ,None,2021-02-01 16:43:03
1356281924919066624,mlnangalama,va @PerilOfAfrica Here’s how to fix racial inequity in covid-19 vaccination https://t.co/G9VjhBlZj9,"Moncton, Canada",None,2021-02-01 16:43:04
1356281925388812291,KashmirMoving,"RT @DWUhlfelderLaw: Florida has record unemployment, 1.7 million COVID-19 cases, over 26,000 reported COVID-19 deaths, a vaccination disast…",WestCoast USA,None,2021-02-01 16:43:04
1356281925539942401,ncopestick1,"RT @nadhimzahawi: 9,296,367 people. We keep vaccinating &amp; protecting. Today I want to send a special thank you to Local Government leaders…",,None,2021-02-01 16:43:04
1356281926345052160,LACountyDCBA,RT @StopFraudCo: The challenges that COVID-19 has brought include a higher risk of #identitytheft. With Identity Theft Awareness Week start…,"Los Angeles County, CA",None,2021-02-01 16:43:04
1356281927435751424,Hawkeye1716,@starsandstripes Getting covid-19,,None,2021-02-01 16:43:04
1356281928182194177,CHWKcommunity,RT @TheProgress: Case of COVID-19 at Maple Ridge high school may be new variant https://t.co/idg3PeCF6e,Chilliwack BC,None,2021-02-01 16:43:04
1356281928605986816,mysterykatz87,"RT @LillyPad: While vaccines may prevent COVID-19, monoclonal antibody treatments could improve COVID-19 symptoms in certain people and hel…",,None,2021-02-01 16:43:04
1356281928681480196,holliepollard_,"RT @macleans: The Maclean's obituary project They Were Loved seeks to pay tribute to all victims of COVID-19 in Canada. Today, we're sharin…","Toronto, ON",None,2021-02-01 16:43:04
1356281929083994113,EcoTopicalNews,Chicago's COVID-19 vaccine rollout put polluted communities last https://t.co/5I9uUpCSqb https://t.co/koWFCPnXMx,Planet Earth,None,2021-02-01 16:43:05
1356281930681966592,KathyLaGrua,"RT @DineshDSouza: Is Covid-19 virus a real threat? Yes. 

Has the epidemic been politically manipulated? Yes. 

My wife @debber66 and I agr…",,None,2021-02-01 16:43:05
1356281931294498818,sarahbloomquist,Big news from the president's covid experts... new Covid-19 home test.  Results in 15 minutes. 95% accuracy.,philadelphia,None,2021-02-01 16:43:05
1356281931546193923,ReenieGeraci,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,"New York, USA",None,2021-02-01 16:43:05
1356281931965542400,jay1stnewyorker,RT @fema: We are working with our partners to expand vaccinations nationwide in support of the @WhiteHouse's COVID-19 response plan. We wil…,"Louisiana, USA",None,2021-02-01 16:43:05
1356281932020006917,RealFriarTalk,"RT @theflowernurse: The scam is falling apart. 

Pentagon says unspecified number of troops are refusing to get the COVID-19 vaccine https:…",Shoulders of THE NARROW ROAD,None,2021-02-01 16:43:05
1356281932406018049,putkids1st,RT @DavidFeigen: Prioritizing COVID-19 vaccines for child care workers is imperative to reducing community spread and protecting educators…,"Austin, Texas",None,2021-02-01 16:43:05
1356281932603150343,bediabetesaware,RT @NHSRotherhamCCG: ROTHERHAM COVID-19 VACCINATIONS - ONLINE BOOKING SYSTEM FAQs - If you have any questions regarding the newly launched…,,None,2021-02-01 16:43:05
1356281933286686723,zyiteblog,Ukrainian govt explains decrease in number of Covid-19 patients https://t.co/VVPPS0TVDy,www.zyite.com,None,2021-02-01 16:43:06
1356281934880522248,zyiteblog,Plies Breaks Down Stance On The COVID-19 Vaccine https://t.co/AtME1QRN1k,www.zyite.com,None,2021-02-01 16:43:06
1356281935337672704,notComey,"RT @MSNBC: .@MaddowBlog: The problem with the Republicans' offer on a Covid-19 relief package.
https://t.co/qnCDzzhBnk","Florida, USA",None,2021-02-01 16:43:06
1356281935165849609,JohnDaileyTLH,Last month I raised the alarm on the inequities we’re seeing when it comes to COVID-19 vaccinations. I’m thankful f… https://t.co/LhThfObDNa,"Tallahassee, FL",None,2021-02-01 16:43:06
1356281935996313600,HelloLynne4Ever,"RT @SabrinaSiddiqui: At WH Covid-19 briefing, @ASlavitt announces the Biden administration is approving an over-the-counter, self-administe…",Home of the WorldSeries Champs,None,2021-02-01 16:43:06
1356281936491106304,notComey,"RT @MSNBC: .@kavitapmd: Covid-19 is crushing America. President Biden’s health care changes can help.
https://t.co/LeehKPbQU5","Florida, USA",None,2021-02-01 16:43:06
1356281936558370817,dailymaverick,GROUNDUP : Covid-19 and ivermectin: SAHPRA reaches settlement with Afriforum https://t.co/GgonJKMLnB,South Africa,None,2021-02-01 16:43:06
1356281937380327424,notComey,"RT @MSNBC: NYC Mayor de Blasio on how to streamline Covid-19 vaccine distribution: ""The federal government needs to step in, get every comp…","Florida, USA",None,2021-02-01 16:43:07
1356281938391093248,notComey,"RT @MSNBC: Live now on @MSNBC: White House Covid-19 response team briefing. 

https://t.co/MPjgQRmzjX https://t.co/9Eh2lURjCu","Florida, USA",None,2021-02-01 16:43:07
1356281938491961344,irvmeiseles,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…",,None,2021-02-01 16:43:07
1356281938785529859,yyctimes,Ontario to announce school reopening plan in COVID-19 hotspots in coming days https://t.co/ihu0CQC6RB,Calgary,None,2021-02-01 16:43:07
1356281939016245255,beachisback4211,"RT @Mar_a_Hell_No: The Biden administration has now confirmed that
20 million doses of the Covid-19 vaccine are ""missing.""

Several weeks a…","Zeeland, MI",None,2021-02-01 16:43:07
1356281939569893376,MartinSelmayr,"RT @EUinMoldova: We welcome the decision of the 🇪🇺-supported COVAX/GAVI facility of 29 January to allocate 24,570 doses of BioNTech-Pfizer…",Brussels,None,2021-02-01 16:43:07
1356281939771219971,Imperial_PCPH,"RT @Azeem_Majeed: The UK recorded 18,607 Covid-19 cases today, the lowest daily total for almost 7 weeks. The number of deaths was (406), t…","London, England",None,2021-02-01 16:43:07
1356281939800580098,duchessanna70,Finally 🙏🏻,"Maryland, USA",None,2021-02-01 16:43:07
1356281940127596544,DPValley,"RT @apbenven: Dr Fauci: ""If a person is ready for a second dose, that person will be prioritized.""

The first priority will always be to ge…",Arizona,None,2021-02-01 16:43:07
1356281941583032320,zeena4kids,"RT @gregggonsalves: Republicans bring insultingly underfunded COVID-19 plan to Biden, in the name of 'unity' https://t.co/iOpJ8BDk2n",,None,2021-02-01 16:43:08
1356281942258409472,roblwilson,"RT @Dr_PhilippaW: Scotland got close to elimination level last summer - before holiday travel brought in new #COVID19 strains.

All countri…",Scotland,None,2021-02-01 16:43:08
1356281942732201985,Mapada1,RT @jsolomonReports: Oversight Board reverses Facebook removal of post touting hydroxychloroquine in COVID-19 treatment | Just The News htt…,,None,2021-02-01 16:43:08
1356281942887563279,CFLcam,"RT @theUL: Thanks to special funding provided by @Cambridge_Uni to support continued teaching &amp; learning throughout the Covid-19 pandemic,…","Cambridge, UK",None,2021-02-01 16:43:08
1356281943713742848,axman643,"RT @luckytran: Western Australia just confirmed its *first* COVID-19 case in 10 months. The response? Full lockdown &amp; mandatory masks.

The…",into an alternate reality,None,2021-02-01 16:43:08
1356281943709655042,LaLaMuneer33,RT @bashirnichari1: Minister for Health &amp; Population Welfare Dr. @AzraPechuho visited the Covid-19 vaccination centers established in the c…,"Hyderabad, Pakistan",None,2021-02-01 16:43:08
1356281946242953217,CarlosYatez4,"RT @JessiTurnure: From CDC Director Dr. Rochelle Walensky:

January recorded the highest number of COVID-19 deaths in the U.S. since the pa…","Memphis, TN",None,2021-02-01 16:43:09
1356281947593457664,CelticFairy25,"RT @Rich_NEWS_Dude: Stop posting pictures of your COVID-19 vaccine card on social media, BBB warns https://t.co/5AXs3tSMxJ via #12news",,None,2021-02-01 16:43:09
1356281947887071232,MacAnderson3,#LookToJaredForMissingVaccineDoses he probably sold them,,None,2021-02-01 16:43:09
1356281948352761856,4StateNews,Post Edited: COVID-19 jab offered at every eligible care home in England https://t.co/pbdwofoLLr https://t.co/BzOOHmzECG,Bella Vista,None,2021-02-01 16:43:09
1356281949585891330,georgehaj,RT @BLaw: Davis Wright Tremaine's requirement that attorneys be vaccinated for Covid-19 before returning to the office is a step other Big…,,None,2021-02-01 16:43:09
1356281950634274821,rasaraba,"RT @HindustanTimes: LIVE: India records 11,427 new Covid-19 cases as tally crosses 10.75 million https://t.co/lhyEzDuaZz",Qatar,None,2021-02-01 16:43:10
1356281951007748116,INDdotNews,64 new COVID-19 cases in Andhra Pradesh https://t.co/OcAyqlyGOt,,None,2021-02-01 16:43:10
1356281951209074690,PoppyHarlowCNN,This is really really really really good news!  “All five vaccines with public results have eliminated Covid-19 dea… https://t.co/zjKunLVpjK,Retweets ≠ endorsements,None,2021-02-01 16:43:10
1356281951766814720,vinodsaini71,RT @DCPNWestDelhi: Our lady constable Kavita was felicitated by National Commission for Women on its foundation day for her commendable con…,,None,2021-02-01 16:43:10
1356281952098250758,baalat1,"RT @SethMacFarlane: Dodger Stadium’s COVID-19 vaccination site temporarily shut down after protesters gather at entrance — Folks, this is t…",Florida,None,2021-02-01 16:43:10
1356281953725657100,stevenblake92,And it is because of people  like him  we will be in lockdown for longer. Selfish beyond belief😡,"Farnborough, Hampshire",None,2021-02-01 16:43:10
1356281953851359235,DPValley,"RT @FOX10Phoenix: A second state-run COVID-19 vaccination site will open Monday, February 1 at Phoenix Municipal Stadium.​ https://t.co/O8d…",Arizona,None,2021-02-01 16:43:10
1356281954455445504,gary187432,"RT @indepdubnrth: Please share and Tweet. Dr Pat Morrissey, has been standing up for his patients, for the victims of Covid-19,  and the vi…","Cork, Ireland",None,2021-02-01 16:43:11
1356281954912645120,weshootgigs,"RT @JujuliaGrace: STATEMENT; pls RT if you agree👇

The COVID-19 pandemic is exerting a huge toll on the mental health of NHS staff, patient…",UK,None,2021-02-01 16:43:11
1356281955621474313,GuyThom29406006,"RT @UKCovid19Stats: 🇬🇧 9,790,576 doses of a COVID-19 vaccine have now been administered in the United Kingdom.

+322,194 doses in the lates…",,None,2021-02-01 16:43:11
1356281956330254336,SawyerAndrew,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,Memphis,None,2021-02-01 16:43:11
1356281957018185730,NHSHomerton,"RT @CarolineHickey4: @CEOHomerton @NHSHomerton @AstraZeneca had my 1st dose today of COVID-19 AstraZeneca vaccine, have to say no queues, n…","Hackney, London  E9 6SR",None,2021-02-01 16:43:11
1356281957588602880,VanderbiltCTTC,"RT @VUMChealth: Some people might be over the pandemic, but we know that it’s far from over. Slowing the
spread of COVID-19 still starts wi…","Nashville, TN",None,2021-02-01 16:43:11
1356281957789786112,narwat_ashwani,RT @Sakshi46869260: Apart from Anil Vij there are so many ministers who is covid-19 positive and now BPSMV is adding more covid-19 positive…,,None,2021-02-01 16:43:11
1356281958397984770,2ndsofSnow,"RT @KOB4: At least 2,000 COVID-19 vaccines were administered on the Navajo Nation over the weekend. 

""Our health care workers are getting…",AZ,None,2021-02-01 16:43:12
1356281958549094400,db_INMO,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,,None,2021-02-01 16:43:12
1356281960197480450,ArchdioceseSPM,"New way to support the COVID-19 Anointing Corps:

Text the word: anointing to 88202 to download the Archdiocese SPM Join in Prayer APP.",Saint Paul and Minneapolis,None,2021-02-01 16:43:12
1356281962214801410,canada_nice,#bced This will help. TEST. Ventilation. Mask.,,None,2021-02-01 16:43:12
1356281963024412677,yllwcookie,"RT @inzyrashid: I turn 26 today and after a nightmare month, I can safely say my family and I are the lucky ones. 

A THREAD: 
I tested pos…",,None,2021-02-01 16:43:13
1356281963506765829,ivorycomm1,"Marc Wilmore passes away at age 57 after battle with COVID-19
 https://t.co/80KaAgQTA4",,None,2021-02-01 16:43:13
1356281966392451073,JoeyyPies,“....but trump mid managed the pandemic and I will do better”,,United States,2021-02-01 16:43:13
1356281966606381056,TaynaraBorges,RT @FinancialTimes: Global demand for medical oxygen to treat patients with Covid-19 has risen sharply in recent months https://t.co/ObOPSV…,Macondo,None,2021-02-01 16:43:13
1356281966753181696,snowstormyou,RT @Yamiche: Andy Slavitt announces there will be at home COVID-19 test kits that will be able to detect the virus through a self performed…,AMERICA,None,2021-02-01 16:43:14
1356281967382310915,GJOtterman,New diabetes cases linked to covid-19 https://t.co/FpdYBmnNew,🇸🇪,None,2021-02-01 16:43:14
1356281967839301633,btwnthestacks,RT @KING5Seattle: What you need to know about COVID-19 vaccines in Washington Monday https://t.co/QQwLmBIVoK,In the 900's,None,2021-02-01 16:43:14
1356281967948414980,Apiphanys_Eye,RT @EvaSailEast: Chinese state media tried to discredit Moderna's #COVID19 vaccine thru an article titled “WHO Does Not Recommend MODERNA C…,,None,2021-02-01 16:43:14
1356281968703365120,BERojGa49064700,"RT @AskAnshul: Budget 2021 should've been made considering the middle class.

Middle class suffered a lot due to the Covid-19 pandemic:

1.…",,None,2021-02-01 16:43:14
